Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3940	-21814.98	-21809.35	-5.634499	4.31684e+07	0.0800532	0.10722	0.114762	0.0823441	0.112203	0.113663	0.157958	0.0802591	0.123602	0.0747439	0.153157	0.10717	0.123695	0.159069	0.155853	0.0770682	0.098789	0.121687	0.127695	0.138173	0.210896	0.126614	0.235317	0.0127627	0.0189093	0.038646	0.0315311	0.0106619	0.0188765	0.0700733	0.0572097	0.0683044	0.147052	0.0456869	0.0660043	0.0613267	0.130688	0.0379202	0.0260147	0.0430252	0.0223788	0.0287774	0.0503744	0.100618	0.314878	0.0790685	0.0199404	0.460776	0.0247184	0.999806	0.99995	1.00005	1.00019	0.306817	0.309744	0.120895	0.262544	0.4045305	3.868215
3950	-21818.04	-21812.87	-5.177121	3.015693e+07	0.0802164	0.101996	0.123572	0.0722385	0.0944484	0.111419	0.177852	0.113648	0.11584	0.0925006	0.176918	0.108425	0.0995969	0.133149	0.12072	0.0795946	0.086406	0.135672	0.138899	0.146262	0.200724	0.111361	0.21111	0.0180286	0.0152649	0.035367	0.0327489	0.0195176	0.00860258	0.0563574	0.0750051	0.0769562	0.165938	0.0367176	0.0660043	0.059915	0.126967	0.0232157	0.0233438	0.0377839	0.0439311	0.0320256	0.0362212	0.0968246	0.313504	0.0705361	0.019242	0.471992	0.0279018	0.999769	0.999941	1.00006	1.00023	0.312427	0.31312	0.130151	0.244301	0.4159068	3.822477
3960	-21811.64	-21805.94	-5.702637	3.75928e+07	0.0908933	0.109216	0.125979	0.084205	0.0965218	0.126416	0.158497	0.0725307	0.115905	0.103274	0.181408	0.106198	0.11415	0.145837	0.137378	0.0977455	0.0848116	0.126279	0.12434	0.137346	0.20969	0.128389	0.199173	0.0223166	0.0231961	0.0298338	0.0272102	0.028136	0.0164169	0.0600349	0.0943305	0.0860617	0.133239	0.0381987	0.0690737	0.0676462	0.120606	0.0368717	0.0168676	0.0182372	0.0365326	0.0259252	0.0481123	0.108697	0.311503	0.0750796	0.0225988	0.456899	0.0252221	0.999792	0.999948	1.00005	1.00021	0.309089	0.294195	0.119826	0.276891	0.4031529	3.875029
3970	-21812.37	-21805.79	-6.582422	2.973853e+07	0.0908933	0.108011	0.111551	0.0804862	0.0752987	0.118527	0.205999	0.0890126	0.103831	0.100619	0.180738	0.123149	0.126536	0.149388	0.145819	0.0832677	0.0816933	0.142863	0.139583	0.143909	0.20712	0.11591	0.228128	0.0178885	0.0102324	0.0416543	0.0247792	0.0149584	0.0170029	0.0635589	0.0769192	0.119832	0.141013	0.0337798	0.064891	0.0867606	0.103263	0.0357896	0.0191709	0.0474883	0.0274451	0.0251308	0.0391174	0.101384	0.297405	0.0727482	0.0225403	0.482744	0.0231792	0.999767	0.999941	1.00006	1.00023	0.307171	0.308426	0.133919	0.250484	0.4007591	3.963007
3980	-21825.67	-21818.98	-6.683142	3.258759e+07	0.084087	0.104546	0.118902	0.0900326	0.104689	0.146724	0.169384	0.0692667	0.116729	0.107157	0.198999	0.107577	0.125527	0.161932	0.110929	0.0874343	0.112226	0.121996	0.126011	0.129898	0.214586	0.110359	0.242872	0.0147038	0.00966437	0.0524434	0.0221451	0.0283498	0.0135835	0.0628917	0.0505309	0.108955	0.154009	0.0337798	0.0489162	0.0907928	0.121092	0.0329826	0.0122621	0.0474883	0.0274451	0.023526	0.0556537	0.103116	0.286706	0.0676586	0.0283651	0.490995	0.0231586	0.999777	0.999943	1.00006	1.00022	0.318316	0.301971	0.125475	0.254238	0.4129434	3.973079
3990	-21819.92	-21813.91	-6.010465	4.392348e+07	0.0821079	0.0868362	0.109269	0.0868364	0.0931426	0.130284	0.183358	0.0737734	0.104031	0.105035	0.152592	0.108713	0.119667	0.157448	0.13552	0.0839731	0.120484	0.119763	0.115419	0.128805	0.223516	0.120717	0.219697	0.0134643	0.0150449	0.0330546	0.0263961	0.0232724	0.0226715	0.0575347	0.0715238	0.102852	0.126396	0.0530193	0.0794084	0.0743013	0.132476	0.0518643	0.0386145	0.0248635	0.0288482	0.0385726	0.0306443	0.0991196	0.325773	0.0714329	0.0172813	0.460087	0.0263064	0.999808	0.999951	1.00005	1.00019	0.319515	0.302287	0.117887	0.260312	0.3965633	3.905812
4000	-21814.82	-21808.57	-6.252159	5.426415e+07	0.0911836	0.119997	0.121184	0.0838146	0.102557	0.124212	0.165038	0.115539	0.11625	0.102411	0.169403	0.108713	0.119052	0.13877	0.132837	0.0683664	0.0993794	0.129356	0.136367	0.126828	0.177966	0.111421	0.203836	0.0284564	0.018603	0.0332272	0.0263961	0.0222386	0.0157351	0.0609072	0.0820731	0.0842165	0.172561	0.0414541	0.0794084	0.0768164	0.114774	0.0409408	0.0336154	0.0334451	0.0386778	0.031806	0.0301505	0.0938454	0.298886	0.0794676	0.0254174	0.472023	0.0303601	0.999827	0.999956	1.00004	1.00017	0.309653	0.307723	0.121321	0.261303	0.4201562	3.929981
4010	-21825.68	-21819.33	-6.351719	5.970231e+07	0.100229	0.131164	0.118533	0.0849617	0.0756115	0.109243	0.152656	0.111187	0.132256	0.0989598	0.168612	0.127727	0.114298	0.13465	0.142082	0.0798528	0.0802168	0.124847	0.148177	0.15427	0.21106	0.110785	0.243718	0.0386825	0.0159599	0.0473406	0.0367868	0.0111799	0.0191075	0.0448911	0.0692322	0.10053	0.116834	0.0503459	0.0548773	0.0768164	0.106496	0.021726	0.0378589	0.0264972	0.0399969	0.0220081	0.0476725	0.0939555	0.30146	0.0764163	0.0253742	0.476088	0.0267055	0.999835	0.999958	1.00004	1.00016	0.332206	0.298234	0.119156	0.250404	0.3942262	3.939937
4020	-21823.51	-21817.6	-5.906676	5.787961e+07	0.0891274	0.104612	0.124519	0.089093	0.0886989	0.139747	0.161918	0.0919165	0.103586	0.102585	0.162097	0.119684	0.11807	0.126321	0.110241	0.0822084	0.0951638	0.141295	0.12044	0.130611	0.184389	0.0916526	0.256431	0.0325935	0.0396197	0.0360979	0.0269921	0.0286602	0.0168609	0.0668331	0.11124	0.0911986	0.164165	0.0359773	0.0594726	0.0555127	0.119533	0.0266892	0.0306583	0.0308879	0.0371192	0.018317	0.0325972	0.0903013	0.296997	0.0709882	0.028661	0.487171	0.0258816	0.999833	0.999957	1.00004	1.00017	0.330316	0.302617	0.123491	0.243576	0.4047335	3.895433
4030	-21816.62	-21810.65	-5.97517	4.861549e+07	0.0711101	0.107093	0.10597	0.0809073	0.0958064	0.142894	0.155393	0.0900699	0.122658	0.103929	0.152324	0.119095	0.131896	0.139107	0.146844	0.0659956	0.091146	0.125744	0.102303	0.15279	0.209163	0.115012	0.225876	0.0341712	0.0207972	0.047345	0.0135801	0.020461	0.0329871	0.054732	0.069504	0.10642	0.137884	0.0324408	0.0590806	0.0653847	0.115645	0.0272342	0.0306583	0.0553871	0.0516051	0.0309266	0.0429115	0.0952635	0.292321	0.0716088	0.0184134	0.496662	0.0257309	0.999818	0.999954	1.00005	1.00018	0.30417	0.310543	0.129956	0.25533	0.4024886	3.902282
4040	-21821.44	-21813.96	-7.484196	4.932095e+07	0.10188	0.122306	0.10399	0.0690154	0.103887	0.137743	0.159506	0.110298	0.098132	0.104864	0.157884	0.102497	0.157096	0.170142	0.139145	0.0779265	0.102296	0.124148	0.141453	0.138469	0.22819	0.133049	0.238121	0.0382091	0.0158842	0.0411483	0.0197285	0.0238659	0.0304625	0.0547663	0.0857813	0.0918267	0.151627	0.0370677	0.0433148	0.100531	0.123774	0.0267735	0.0173801	0.0351771	0.0282417	0.03297	0.0326169	0.0949361	0.310863	0.0699416	0.0177096	0.468429	0.0381205	0.999819	0.999954	1.00005	1.00018	0.310369	0.310586	0.118511	0.260534	0.3984039	4.053185
4050	-21822.04	-21814.67	-7.372739	4.41476e+07	0.0881529	0.121202	0.143633	0.0649676	0.0997777	0.1324	0.192894	0.0912781	0.120969	0.100134	0.159348	0.109162	0.119292	0.164107	0.143994	0.0914368	0.102296	0.126674	0.156393	0.136587	0.186216	0.123497	0.275236	0.0218706	0.0262484	0.0560014	0.00799217	0.0289793	0.0237707	0.0650082	0.0863843	0.0891122	0.15816	0.0431053	0.0492152	0.0498954	0.0936635	0.018484	0.0301356	0.0470739	0.0363969	0.0252087	0.035687	0.0941609	0.308325	0.0911013	0.0221332	0.458686	0.0255935	0.999809	0.999951	1.00005	1.00019	0.294964	0.316772	0.126523	0.261741	0.3905915	4.042039
4060	-21821.4	-21816.92	-4.479782	3.486717e+07	0.0963562	0.11255	0.114946	0.0522589	0.086397	0.127739	0.163725	0.0826224	0.108811	0.10889	0.144007	0.131218	0.132293	0.118753	0.113293	0.0829446	0.106325	0.117935	0.0984484	0.154522	0.17218	0.116576	0.245248	0.036208	0.017722	0.0479164	0.020943	0.0247708	0.0258096	0.0507195	0.0813716	0.0819266	0.13412	0.0468731	0.0492152	0.0672708	0.103535	0.0356647	0.0120452	0.0313107	0.0229081	0.0289218	0.0454515	0.112057	0.31742	0.0710499	0.0194744	0.457906	0.0220924	0.999785	0.999945	1.00006	1.00022	0.300045	0.298695	0.120207	0.281052	0.4051046	3.752743
4070	-21823.26	-21818.29	-4.970985	2.344168e+07	0.0882017	0.101739	0.0998823	0.0584993	0.113	0.135543	0.163725	0.0729711	0.114512	0.091222	0.18536	0.103167	0.122909	0.131902	0.130583	0.0749723	0.0774003	0.12894	0.119528	0.140618	0.213444	0.115512	0.265794	0.0229917	0.0155646	0.0223484	0.0188552	0.0179779	0.0286774	0.0447649	0.071829	0.0892542	0.12279	0.0523449	0.0492152	0.0665647	0.156751	0.030682	0.0105536	0.0275319	0.0392097	0.021113	0.0434173	0.101914	0.318357	0.0799853	0.01653	0.463851	0.0193626	0.999738	0.999933	1.00007	1.00026	0.302055	0.315626	0.118507	0.263812	0.4299286	3.801864
4080	-21819.21	-21814.6	-4.60949	2.763823e+07	0.0868264	0.104629	0.117965	0.07958	0.0990274	0.134826	0.197443	0.0770696	0.118582	0.0800104	0.172431	0.102174	0.104495	0.139432	0.141931	0.0849392	0.0914087	0.102646	0.124401	0.150135	0.207338	0.118028	0.206849	0.0214575	0.0152109	0.0468921	0.0231544	0.0248362	0.00999994	0.0530179	0.0642452	0.0438768	0.126384	0.0404455	0.0756739	0.0650174	0.107479	0.0276318	0.0316893	0.0457404	0.0233923	0.0366731	0.0407285	0.104289	0.331125	0.0710335	0.0213265	0.450235	0.0219911	0.999758	0.999938	1.00006	1.00024	0.288833	0.314324	0.124286	0.272557	0.4174321	3.765714
4090	-21818.43	-21811.62	-6.807426	3.312325e+07	0.0990431	0.12564	0.128767	0.0682763	0.103503	0.134826	0.197448	0.0827659	0.106672	0.107543	0.165883	0.110315	0.115513	0.176256	0.145233	0.0882803	0.108516	0.12186	0.129839	0.14318	0.212395	0.131665	0.22087	0.0295701	0.0066944	0.0557437	0.031467	0.0311868	0.0187422	0.0511535	0.0852696	0.0903601	0.143722	0.0261537	0.0775469	0.0724913	0.0851136	0.0253967	0.0150685	0.0173467	0.0307639	0.0345007	0.0329276	0.10228	0.328796	0.0705338	0.0188861	0.450365	0.029139	0.999779	0.999944	1.00006	1.00022	0.299391	0.311812	0.115284	0.273514	0.3998057	3.985508
4100	-21818.47	-21812.99	-5.487559	3.271572e+07	0.0929571	0.128417	0.0995347	0.0681972	0.0945554	0.111736	0.16238	0.0932428	0.101931	0.0826071	0.163137	0.101367	0.103941	0.16741	0.146111	0.0801849	0.102007	0.0997299	0.11617	0.154348	0.215104	0.117618	0.246701	0.0247039	0.0155657	0.0451736	0.0200308	0.0329356	0.0209172	0.0598481	0.0898418	0.0869531	0.162252	0.0494669	0.0664425	0.0580526	0.101974	0.0214985	0.0136525	0.0387589	0.0261077	0.0216881	0.0482715	0.102741	0.319957	0.0665763	0.0188998	0.463865	0.027962	0.999778	0.999943	1.00006	1.00022	0.3066	0.289996	0.122963	0.280441	0.4099831	3.853521
4110	-21815.96	-21809.93	-6.02614	2.995993e+07	0.0778762	0.132742	0.109648	0.0736392	0.0834724	0.117597	0.162549	0.0717594	0.110649	0.0881807	0.167646	0.133166	0.122474	0.159288	0.150766	0.094652	0.0955064	0.114428	0.128896	0.146473	0.209485	0.149063	0.2105	0.0185555	0.0193312	0.0477764	0.0228444	0.0148463	0.00953723	0.0557531	0.0812638	0.0979516	0.134612	0.0457289	0.0548662	0.0756184	0.107381	0.034127	0.0215996	0.0432557	0.0331834	0.0339359	0.0447539	0.10953	0.308666	0.0658265	0.0236075	0.468646	0.0237229	0.999768	0.999941	1.00006	1.00023	0.302602	0.300854	0.128747	0.267797	0.4147967	3.907379
4120	-21831.8	-21826.4	-5.402009	4.972283e+07	0.0737888	0.112464	0.0890481	0.0611109	0.0781343	0.0903897	0.171263	0.0984939	0.10812	0.0948884	0.162183	0.119393	0.112456	0.16316	0.149209	0.0697885	0.081749	0.136626	0.120756	0.157369	0.175326	0.115692	0.237583	0.0333394	0.0161901	0.0477764	0.0344633	0.0239868	0.0263017	0.0662483	0.0758446	0.083568	0.127772	0.0582351	0.0673198	0.0712345	0.101412	0.0490111	0.0258171	0.0266662	0.0394473	0.0447228	0.0466178	0.0990474	0.290348	0.0619015	0.0213376	0.490237	0.0371289	0.99982	0.999954	1.00005	1.00018	0.330432	0.297563	0.124498	0.247506	0.403217	3.844966
4130	-21814.98	-21810.64	-4.340041	4.627883e+07	0.0842212	0.120752	0.128741	0.0756503	0.116678	0.134254	0.143124	0.0730613	0.102281	0.0991453	0.168041	0.102705	0.107795	0.14748	0.129491	0.0900913	0.095606	0.113409	0.112846	0.12964	0.167897	0.103716	0.224827	0.0267328	0.0137845	0.0477764	0.0200827	0.02907	0.0233728	0.0520878	0.057029	0.0784522	0.1583	0.0285866	0.0584886	0.0481548	0.118666	0.0246302	0.0208499	0.0465422	0.0282937	0.0216379	0.0647811	0.104822	0.294903	0.0757489	0.0173737	0.475693	0.0314594	0.999813	0.999952	1.00005	1.00019	0.307736	0.303568	0.128363	0.260333	0.4229439	3.738769
4140	-21826.62	-21818.99	-7.631483	3.587105e+07	0.0892228	0.118558	0.108792	0.0810126	0.0886662	0.156359	0.186139	0.116012	0.132954	0.100121	0.1711	0.134876	0.125147	0.132766	0.137619	0.0949681	0.0734605	0.159464	0.118488	0.154893	0.202271	0.123661	0.234688	0.0247908	0.0249888	0.0453625	0.0199719	0.0230301	0.0248116	0.0385013	0.0870116	0.0735576	0.161156	0.0432864	0.0473072	0.0931856	0.0989789	0.0433056	0.0117024	0.0599917	0.0228297	0.0247879	0.0581179	0.100913	0.302508	0.0777024	0.0250636	0.466588	0.0272258	0.999788	0.999946	1.00005	1.00021	0.301606	0.307319	0.12329	0.267785	0.3857227	4.067913
4150	-21816.54	-21810.36	-6.173629	3.059401e+07	0.108643	0.103952	0.111656	0.0738276	0.0799985	0.135567	0.167192	0.113651	0.102743	0.100926	0.15007	0.139062	0.113122	0.145891	0.122589	0.0789363	0.092861	0.12648	0.132764	0.136592	0.230145	0.112416	0.208186	0.0223559	0.0148938	0.0518125	0.0267518	0.023941	0.012837	0.0557501	0.0736326	0.0876338	0.155857	0.0415112	0.0654946	0.0638614	0.0905249	0.0400574	0.0286994	0.0438748	0.0301537	0.0590597	0.0461541	0.0985781	0.321048	0.0729811	0.0184902	0.451031	0.037872	0.99977	0.999941	1.00006	1.00023	0.310728	0.301863	0.120918	0.26649	0.4035248	3.922128
4160	-21822.2	-21815.78	-6.418621	2.628697e+07	0.0854005	0.116411	0.135806	0.0772052	0.106624	0.122295	0.197276	0.0756255	0.11941	0.11631	0.160763	0.114257	0.0960383	0.158715	0.164016	0.0943445	0.0896219	0.122213	0.113333	0.148379	0.229535	0.13203	0.217348	0.0235447	0.0119632	0.0288071	0.0287374	0.0204303	0.0150761	0.0526549	0.0636622	0.0981136	0.119424	0.0595329	0.0553859	0.0930702	0.107061	0.0398419	0.0222494	0.0480895	0.0119075	0.0168101	0.0373062	0.101316	0.316602	0.076921	0.0148114	0.461946	0.0284036	0.999752	0.999936	1.00006	1.00025	0.304056	0.305957	0.124246	0.265741	0.4035013	3.946627
4170	-21820.78	-21814.9	-5.873472	2.666719e+07	0.0815849	0.137607	0.113393	0.070384	0.090384	0.132716	0.188206	0.0840805	0.137217	0.0948144	0.174596	0.115967	0.115717	0.138632	0.130939	0.0724548	0.0853264	0.115763	0.124505	0.117419	0.20497	0.104817	0.238218	0.0324096	0.0277214	0.0306525	0.024274	0.0207906	0.015904	0.0731309	0.0924348	0.125772	0.150344	0.0268073	0.0534435	0.0762085	0.136926	0.010718	0.0232483	0.0207656	0.0199041	0.0257906	0.0351549	0.101859	0.323666	0.0728639	0.0155603	0.459568	0.0264836	0.999754	0.999937	1.00006	1.00025	0.299455	0.321481	0.118751	0.260314	0.4039444	3.892112
4180	-21820.99	-21816.13	-4.859201	3.066238e+07	0.0910149	0.129743	0.105705	0.0856906	0.083594	0.1012	0.166863	0.105008	0.106672	0.109209	0.161026	0.111282	0.0961989	0.129668	0.131757	0.0638912	0.0728589	0.119073	0.120255	0.141085	0.194097	0.106547	0.232018	0.0185524	0.0382184	0.0587487	0.0389274	0.0131975	0.0201222	0.05954	0.0821698	0.10735	0.105455	0.0504285	0.0577212	0.057933	0.118395	0.0253578	0.0202525	0.0479586	0.0235858	0.042051	0.0402625	0.093615	0.308433	0.0824408	0.0284796	0.458332	0.0286994	0.99977	0.999941	1.00006	1.00023	0.30954	0.31384	0.118706	0.257913	0.422983	3.790685
4190	-21811.53	-21805.44	-6.084804	3.134645e+07	0.071622	0.13187	0.116702	0.0869872	0.0852261	0.134993	0.143769	0.113435	0.122619	0.0928212	0.16063	0.110546	0.119748	0.144014	0.153832	0.0868743	0.0872048	0.125	0.123171	0.143619	0.182597	0.114517	0.227507	0.0145378	0.025834	0.0517243	0.0273407	0.0216336	0.0299997	0.0688157	0.0736937	0.106474	0.131843	0.0417385	0.0626478	0.0529663	0.10836	0.0334557	0.0247061	0.0408223	0.0465298	0.0244608	0.0463555	0.104485	0.301319	0.0664389	0.0207106	0.484663	0.0223833	0.999773	0.999942	1.00006	1.00023	0.312991	0.301186	0.128669	0.257154	0.3975223	3.913245
4200	-21811.27	-21805.36	-5.91206	3.484812e+07	0.097784	0.111862	0.126693	0.0743931	0.0951756	0.128086	0.186693	0.0880022	0.102323	0.0815998	0.150431	0.12657	0.111698	0.149926	0.142257	0.0706505	0.101387	0.120023	0.123171	0.163665	0.197973	0.114081	0.257491	0.0234142	0.0139709	0.0325024	0.0327791	0.0120225	0.00458646	0.0685264	0.0709145	0.0843534	0.15655	0.0470631	0.0738095	0.073087	0.102456	0.0382662	0.0216873	0.0339747	0.0214002	0.0291438	0.0335257	0.0984896	0.314037	0.0781609	0.018871	0.46293	0.027512	0.999785	0.999945	1.00006	1.00022	0.312411	0.309652	0.126478	0.251459	0.4132162	3.895971
4210	-21813.55	-21808.42	-5.133451	4.567307e+07	0.0902562	0.135498	0.108498	0.0791496	0.0929678	0.140104	0.205759	0.0924157	0.10771	0.0863715	0.158636	0.104674	0.120706	0.131615	0.116111	0.0759462	0.0922429	0.122258	0.148873	0.120145	0.217934	0.104821	0.195291	0.0229693	0.0248238	0.045306	0.0110127	0.0157787	0.0137973	0.0568943	0.0869549	0.0799747	0.172685	0.0353731	0.0506711	0.0721596	0.0970189	0.0218185	0.0321398	0.0364676	0.0333451	0.0266642	0.034272	0.102112	0.290482	0.080522	0.0228213	0.479957	0.0241049	0.999812	0.999953	1.00005	1.00019	0.309872	0.301826	0.133848	0.254454	0.4057832	3.81811
4220	-21813.28	-21809.23	-4.055522	4.018175e+07	0.0806781	0.089778	0.105148	0.06674	0.0812386	0.133702	0.169094	0.0902868	0.11357	0.095562	0.170437	0.111576	0.115923	0.173637	0.130718	0.076428	0.0847708	0.119852	0.126588	0.147294	0.1705	0.113083	0.220063	0.0191862	0.0261006	0.0289736	0.0310847	0.0183393	0.026743	0.0427374	0.0642391	0.0788047	0.122364	0.0314085	0.0499929	0.0671926	0.109224	0.0308449	0.0360944	0.0400946	0.0278215	0.0207956	0.0516067	0.106676	0.286309	0.0799238	0.0308241	0.471499	0.0247674	0.999799	0.999949	1.00005	1.0002	0.311422	0.299842	0.128338	0.260398	0.4253743	3.710317
4230	-21816.65	-21811.93	-4.718804	3.776631e+07	0.0849859	0.113689	0.0984336	0.0776836	0.0955007	0.128011	0.166883	0.0935773	0.116698	0.0988301	0.148517	0.12365	0.0958184	0.160273	0.154791	0.0695628	0.0956919	0.121734	0.11678	0.152485	0.166254	0.102633	0.22774	0.0265143	0.0164381	0.0501458	0.0213807	0.015326	0.0335869	0.065692	0.0779404	0.0812431	0.159165	0.0408786	0.0520559	0.045265	0.0859371	0.0296347	0.010932	0.0306483	0.0355214	0.0464738	0.0416442	0.101865	0.29952	0.0783756	0.0282923	0.472297	0.0196511	0.999793	0.999948	1.00005	1.00021	0.304206	0.299442	0.130481	0.265871	0.4101937	3.776645
4240	-21813.58	-21808.65	-4.930976	4.332931e+07	0.0717077	0.116755	0.122777	0.071792	0.0837274	0.109198	0.148958	0.0832056	0.12072	0.0798261	0.163442	0.113313	0.126613	0.145556	0.129137	0.0868703	0.0953706	0.118341	0.124757	0.136398	0.192893	0.109196	0.18856	0.0397207	0.0123382	0.0389042	0.0355554	0.0292679	0.0273464	0.0655501	0.0615425	0.093776	0.159372	0.0326771	0.0639061	0.0668756	0.107149	0.023921	0.0337282	0.0648467	0.0313565	0.0317544	0.0391634	0.0997554	0.287844	0.0767526	0.0214145	0.490308	0.0239254	0.999807	0.999951	1.00005	1.00019	0.320421	0.303087	0.127517	0.248975	0.4224765	3.797863
4250	-21807.74	-21802.7	-5.035696	3.733509e+07	0.0914528	0.11876	0.106334	0.0713954	0.0923401	0.139688	0.163346	0.0829814	0.108783	0.0885958	0.155879	0.113268	0.117079	0.153434	0.125204	0.0899558	0.087419	0.11467	0.121795	0.147154	0.190653	0.106237	0.231988	0.019658	0.0136841	0.0399624	0.0189459	0.0228494	0.03015	0.0635994	0.0781546	0.123193	0.137733	0.0457377	0.0635829	0.0616214	0.107138	0.0295396	0.0168692	0.0201674	0.0392144	0.0164199	0.0417019	0.0972673	0.314259	0.0791452	0.0292349	0.461543	0.0185512	0.999792	0.999947	1.00005	1.00021	0.307429	0.307065	0.127748	0.257758	0.406482	3.808335
4260	-21818.89	-21812.97	-5.918922	3.629168e+07	0.112492	0.0996281	0.115568	0.0828381	0.0855893	0.121755	0.188193	0.0645969	0.131397	0.0895117	0.144547	0.123571	0.124009	0.120179	0.12129	0.0862326	0.0866329	0.13353	0.136441	0.132602	0.191927	0.135997	0.240651	0.0293928	0.0169764	0.0535852	0.0321812	0.0139878	0.0259636	0.0541106	0.0709641	0.0714533	0.160401	0.046969	0.0657382	0.0690397	0.121783	0.0430094	0.021052	0.0286071	0.0305131	0.0244486	0.0473012	0.0940501	0.315144	0.0707466	0.0342939	0.455829	0.0299366	0.999789	0.999946	1.00005	1.00021	0.310613	0.316083	0.114498	0.258806	0.4060151	3.896657
4270	-21819.14	-21814.51	-4.626225	4.283826e+07	0.0800247	0.132145	0.116183	0.0774677	0.0754395	0.131396	0.190257	0.0877808	0.101909	0.098007	0.160906	0.108048	0.133974	0.11997	0.138265	0.0698006	0.101951	0.132851	0.126905	0.138818	0.191046	0.112379	0.214477	0.0108492	0.0271013	0.0407586	0.0220398	0.0175994	0.0258602	0.0490748	0.0650284	0.0758854	0.158437	0.0321649	0.0497043	0.0462557	0.108456	0.0164667	0.036252	0.0315833	0.0494747	0.0223911	0.0420061	0.103886	0.297365	0.0758954	0.0139515	0.472881	0.0360204	0.999806	0.99995	1.00005	1.00019	0.324587	0.298399	0.130321	0.246693	0.4148993	3.767388
4280	-21809.74	-21805.49	-4.250193	3.367938e+07	0.0842707	0.100992	0.116183	0.0820355	0.0803028	0.120743	0.139488	0.0838883	0.111001	0.10096	0.171395	0.095302	0.124633	0.136099	0.130858	0.073945	0.0827566	0.11544	0.132513	0.140795	0.211853	0.121577	0.236396	0.0227621	0.0291416	0.048767	0.0227494	0.0146506	0.0291259	0.0558367	0.0671502	0.0758854	0.119426	0.047496	0.0472046	0.0624558	0.0982826	0.0270735	0.0276745	0.0342928	0.034123	0.0368083	0.0354508	0.0968167	0.310901	0.0676868	0.0168607	0.473791	0.0339447	0.999781	0.999944	1.00006	1.00022	0.326847	0.296401	0.118814	0.257938	0.4276221	3.729784
4290	-21817.07	-21812.21	-4.857745	3.909356e+07	0.0679202	0.118968	0.10544	0.067835	0.0906217	0.109014	0.158387	0.0782026	0.119594	0.0860706	0.187191	0.119886	0.0961155	0.136911	0.127241	0.0861843	0.0724126	0.129087	0.131614	0.14313	0.184673	0.129912	0.247928	0.0171456	0.0286622	0.0274146	0.0272448	0.0101166	0.0229496	0.0642451	0.0654537	0.0789424	0.153148	0.0496477	0.0536613	0.0813057	0.11702	0.0263673	0.031315	0.0413282	0.0203267	0.0343493	0.0455566	0.0959161	0.318844	0.0671624	0.018502	0.475981	0.0235943	0.999797	0.999948	1.00005	1.0002	0.309157	0.299948	0.124557	0.266338	0.4291643	3.790539
4300	-21814.95	-21809.98	-4.973193	3.424298e+07	0.0704929	0.112612	0.110231	0.0770871	0.102472	0.107453	0.168391	0.0897401	0.124755	0.0992354	0.189496	0.101231	0.125388	0.155509	0.130682	0.0738917	0.0820325	0.131089	0.106362	0.155426	0.183213	0.109574	0.218079	0.0148764	0.0321632	0.0395846	0.028862	0.0221169	0.0364632	0.0560052	0.0649383	0.091119	0.130816	0.0398296	0.0456049	0.0558635	0.101682	0.0366627	0.029223	0.0449279	0.0245348	0.0506085	0.0317621	0.102443	0.310496	0.0746618	0.0118872	0.47138	0.0291315	0.999783	0.999944	1.00006	1.00022	0.302676	0.308565	0.129292	0.259467	0.4219778	3.802084
4310	-21807.68	-21802.32	-5.363097	3.618288e+07	0.0851754	0.113136	0.0991563	0.0836397	0.109055	0.139306	0.157692	0.100245	0.0952353	0.109327	0.15615	0.100421	0.131834	0.143126	0.138333	0.0775022	0.0898248	0.12433	0.107648	0.135165	0.207035	0.117485	0.225336	0.0177723	0.033261	0.0524452	0.0236219	0.0197949	0.0216651	0.0521371	0.0699173	0.0953309	0.150594	0.0390657	0.0569099	0.0544046	0.111489	0.0276755	0.0105922	0.0394041	0.0473897	0.0371789	0.0342696	0.103278	0.319498	0.0729984	0.0164812	0.460878	0.0268665	0.999789	0.999946	1.00005	1.00021	0.306017	0.304793	0.122819	0.266372	0.4069803	3.841075
