Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
490	-15805.77	-15817.85	12.0753	0.144739	0.089285	0.093612	0.0850214	0.118423	0.089374	0.125556	0.075575	0.113426	0.178571	0.0957367	0.0836522	0.0997691	0.0987809	0.102225	0.125871	0.133772	0.106616	0.127983	0.080532	0.0956306	0.0919282	0.160044	0.0416713	0.0390734	0.041549	0.0218681	0.025311	0.036183	0.0400172	0.016233	0.055584	0.0321891	0.0837901	0.0511259	0.0262216	0.00950957	0.0441455	0.0279349	0.046053	0.0307307	0.051589	0.0444751	3.281378
500	-15816.84	-15829.96	13.1288	0.139343	0.093525	0.115003	0.0850214	0.123352	0.079569	0.133311	0.0787735	0.101644	0.145975	0.0860462	0.0547574	0.0986857	0.0895146	0.10402	0.0881991	0.11451	0.132702	0.117336	0.0810906	0.0612302	0.0914564	0.164296	0.0367809	0.0234067	0.0316472	0.0279824	0.0308983	0.0270773	0.0714189	0.0201852	0.062712	0.0283739	0.0896873	0.057901	0.0322103	0.0110994	0.0510528	0.0327448	0.0369296	0.0390963	0.0552433	0.030218	3.176028
510	-15804.83	-15818.15	13.32018	0.139343	0.100683	0.0764156	0.0850214	0.123352	0.0610382	0.128313	0.09304	0.0963448	0.171927	0.0708277	0.0896597	0.0888066	0.0994623	0.0986698	0.121916	0.11735	0.129541	0.135965	0.0799976	0.0989727	0.0697859	0.131982	0.0330987	0.0300031	0.0237641	0.0278631	0.0291921	0.0257011	0.0614143	0.0191031	0.0401149	0.0254657	0.086541	0.0625184	0.0293264	0.0194826	0.0526112	0.0301753	0.0302905	0.0379652	0.0306689	0.053177	3.15689
520	-15798.98	-15811.03	12.05151	0.121595	0.085349	0.102292	0.0994055	0.112257	0.0863035	0.129312	0.0771438	0.112695	0.171927	0.0751041	0.0779538	0.0934335	0.0961731	0.117086	0.119553	0.132833	0.114297	0.11204	0.0901528	0.106809	0.0984037	0.203761	0.0350134	0.0289824	0.0163969	0.024039	0.0284305	0.0265757	0.0722553	0.0260109	0.0443969	0.0277614	0.0747641	0.0597692	0.0190748	0.0269483	0.0448694	0.0305738	0.0431101	0.0337839	0.051716	0.0334053	3.283757
530	-15816.59	-15829.88	13.28769	0.126102	0.0993696	0.0866207	0.0843611	0.0982525	0.0835591	0.116857	0.0685533	0.0754303	0.178893	0.0755761	0.0974473	0.0899197	0.0711445	0.111899	0.110207	0.158829	0.117453	0.148307	0.0934961	0.0876981	0.10538	0.145844	0.0546046	0.0265604	0.0241752	0.0369483	0.0239323	0.0154433	0.0558818	0.0176105	0.0482986	0.0234929	0.0801557	0.0420828	0.0164955	0.0166964	0.0461455	0.0396457	0.0324281	0.042246	0.0535214	0.0325738	3.160139
540	-15802.42	-15815.31	12.88852	0.118235	0.108872	0.0794634	0.0829859	0.118883	0.0895216	0.118867	0.076378	0.111421	0.178893	0.0788136	0.0891969	0.0987338	0.0999992	0.123369	0.108731	0.132517	0.113658	0.122226	0.0828634	0.109672	0.0999692	0.145844	0.0428275	0.029004	0.023311	0.027762	0.0316733	0.0109971	0.0538533	0.014523	0.0483858	0.0298825	0.078041	0.0709646	0.0223253	0.0216699	0.0401683	0.0260853	0.0327728	0.0299564	0.0427755	0.0339639	3.200056
550	-15806.17	-15818.4	12.23046	0.13235	0.1074	0.125637	0.0774213	0.104202	0.092599	0.119912	0.0677919	0.105734	0.173181	0.0992425	0.0921101	0.0932879	0.10068	0.0888744	0.12674	0.132517	0.111656	0.122226	0.0836886	0.0920598	0.0700557	0.181286	0.0304549	0.0315932	0.0217369	0.0316691	0.0314912	0.0217339	0.0690863	0.0285303	0.048178	0.0193541	0.10611	0.0457675	0.0245353	0.0235505	0.0419192	0.0320276	0.0425856	0.0192084	0.0445538	0.0511247	3.265862
560	-15809	-15820.93	11.93261	0.13235	0.122961	0.108783	0.105002	0.0886633	0.093943	0.116086	0.0896458	0.107468	0.168152	0.0802967	0.0955671	0.0969563	0.0776703	0.123708	0.12254	0.133435	0.113298	0.133009	0.0844957	0.0993718	0.0749512	0.192192	0.02185	0.0225486	0.00868008	0.03277	0.0222069	0.0246727	0.0690863	0.0123002	0.0355769	0.0299654	0.0975327	0.0588872	0.0263178	0.0205123	0.0703948	0.0282672	0.0373855	0.026817	0.0490722	0.0402581	3.295647
570	-15812.77	-15826.15	13.3809	0.136324	0.110382	0.0838144	0.0852491	0.0966407	0.0733833	0.152694	0.0806817	0.0832497	0.177093	0.0873794	0.0753481	0.101757	0.0827132	0.09591	0.128957	0.127641	0.106975	0.125542	0.0860809	0.105991	0.0946763	0.187571	0.0265084	0.0269428	0.0243404	0.0231557	0.0151587	0.025274	0.0681083	0.0200529	0.0380734	0.0149415	0.101046	0.0446999	0.0171119	0.0203634	0.0317607	0.0302977	0.0358976	0.0225004	0.0479049	0.0306253	3.150818
580	-15800.25	-15812.8	12.54859	0.132221	0.0977473	0.0894174	0.0916123	0.121735	0.0814738	0.118331	0.0779718	0.0908282	0.17293	0.0810775	0.0838368	0.102591	0.099385	0.0981903	0.102436	0.127641	0.120055	0.124601	0.0839387	0.0918679	0.0962133	0.182414	0.045054	0.0333296	0.0206713	0.0295367	0.0339208	0.00948168	0.0715215	0.0125147	0.0381366	0.0244178	0.106336	0.0465422	0.0358692	0.021975	0.0469048	0.015833	0.040469	0.0370846	0.0539251	0.0420091	3.234049
590	-15800.43	-15813.22	12.78816	0.130841	0.0897046	0.116825	0.0805519	0.131813	0.0744556	0.10814	0.0837386	0.0879647	0.175713	0.0736086	0.0780758	0.102591	0.103156	0.103428	0.114977	0.106619	0.120412	0.141859	0.0855048	0.0901906	0.090569	0.167752	0.0262133	0.0337946	0.0138502	0.0264569	0.0219922	0.0273987	0.0556106	0.0228829	0.0529643	0.0291703	0.0871832	0.0588528	0.0358871	0.0217529	0.0469048	0.023606	0.0429814	0.036106	0.0576993	0.0302927	3.210092
600	-15813.54	-15825.55	12.00904	0.133032	0.0897046	0.111645	0.0871723	0.101352	0.0915047	0.134841	0.0646689	0.107633	0.175713	0.0794074	0.0922371	0.0940243	0.087442	0.0998246	0.104072	0.13035	0.109324	0.118878	0.0976199	0.106085	0.090569	0.182693	0.0345993	0.0261711	0.0228235	0.0597922	0.0420729	0.0105072	0.0625191	0.00952532	0.0352366	0.0207768	0.100922	0.0445054	0.0284038	0.0276082	0.0578085	0.0357259	0.0542247	0.0246023	0.0609644	0.0394214	3.288004
610	-15809.86	-15822.52	12.66523	0.121611	0.0826398	0.116142	0.0796303	0.117919	0.0723164	0.132698	0.0870411	0.107633	0.15091	0.0763579	0.10141	0.0926117	0.113669	0.114531	0.139268	0.138513	0.118223	0.106208	0.0668129	0.0912409	0.0992931	0.15563	0.037766	0.0196427	0.0163827	0.0218637	0.0383609	0.0163269	0.0558524	0.0196516	0.0522116	0.0331386	0.0904879	0.0529644	0.0284038	0.0162301	0.0432613	0.0318591	0.0391056	0.0378075	0.0465808	0.0421779	3.222385
620	-15810.21	-15822.38	12.16922	0.137889	0.102778	0.0896097	0.10819	0.116659	0.0783721	0.137729	0.0870411	0.0897026	0.176718	0.0732337	0.0827825	0.0937479	0.0893709	0.117542	0.127185	0.118131	0.10393	0.144226	0.076302	0.0956859	0.08491	0.165447	0.052163	0.0393112	0.0144854	0.0352095	0.0201848	0.00509369	0.0608485	0.0153735	0.0584985	0.0202709	0.0993404	0.0465981	0.0284038	0.0173944	0.0690228	0.0285187	0.0320093	0.0272881	0.0629553	0.0418334	3.271986
630	-15818.86	-15831.57	12.71167	0.13743	0.0988588	0.105797	0.0974406	0.110845	0.081781	0.152117	0.0871872	0.0830253	0.145102	0.100746	0.0739247	0.0972016	0.0913137	0.128767	0.119395	0.131365	0.127051	0.11007	0.064084	0.109257	0.0912211	0.153316	0.0444489	0.0459935	0.0275522	0.0262782	0.0236234	0.00890315	0.0595568	0.0168287	0.0625948	0.0203678	0.0740942	0.0645886	0.0211801	0.0216307	0.0511797	0.0303535	0.0350793	0.0116901	0.0429756	0.0315276	3.217741
640	-15804.82	-15817.18	12.35414	0.129582	0.105385	0.133163	0.0974406	0.102157	0.101578	0.137728	0.0882997	0.0879017	0.18308	0.0867845	0.0787305	0.0874271	0.0946488	0.107042	0.146955	0.1046	0.114602	0.120817	0.073568	0.106425	0.0916841	0.181692	0.0455885	0.0253774	0.0285859	0.0239459	0.0164912	0.0317912	0.0396287	0.0261006	0.0319439	0.0265587	0.0834581	0.0543907	0.0194087	0.0208435	0.0477231	0.0369599	0.0358649	0.0101229	0.0444898	0.0429283	3.253494
650	-15807.88	-15820.67	12.78856	0.126609	0.0843687	0.100627	0.0981036	0.105192	0.0799927	0.129628	0.0888411	0.0925797	0.165715	0.0634533	0.0843615	0.0872904	0.111494	0.124687	0.131192	0.143926	0.114602	0.110294	0.0701566	0.0860348	0.0868833	0.145755	0.0432866	0.0228798	0.0222149	0.0358947	0.0335054	0.0180078	0.0566463	0.030576	0.0339746	0.0339292	0.0850744	0.0668886	0.0351351	0.0476241	0.047092	0.0124858	0.0309929	0.0145461	0.0525778	0.0549332	3.210051
660	-15807.15	-15819.9	12.74469	0.144549	0.0938259	0.100627	0.10598	0.101712	0.0862662	0.125815	0.0792241	0.0952919	0.161327	0.0832144	0.0972236	0.090941	0.0788016	0.0931245	0.15623	0.127848	0.120571	0.117939	0.0805108	0.0943182	0.0766895	0.18756	0.0312975	0.0253584	0.00666882	0.0415252	0.019693	0.0127472	0.0401915	0.0308982	0.0405545	0.0261086	0.0982427	0.0418417	0.0230857	0.0239605	0.042521	0.0283792	0.0328004	0.0387287	0.048386	0.0618597	3.214439
670	-15801.33	-15813.93	12.59952	0.132328	0.0885047	0.10037	0.0954135	0.140619	0.0625141	0.120783	0.0590765	0.0895116	0.183646	0.0750344	0.0791361	0.112635	0.0986788	0.114755	0.135105	0.113902	0.133195	0.121853	0.0805361	0.0824588	0.081835	0.158244	0.0352108	0.0394564	0.0123569	0.0308171	0.0246991	0.0291218	0.0401962	0.0304202	0.0519253	0.0304615	0.0952367	0.0505114	0.0347256	0.0285024	0.0498688	0.0302545	0.031723	0.016349	0.0618984	0.0450865	3.228956
680	-15799.51	-15812.58	13.0768	0.132487	0.109838	0.10345	0.0866206	0.10925	0.0828171	0.113249	0.0861013	0.108307	0.179672	0.0752426	0.0843582	0.0772717	0.08775	0.112935	0.137458	0.141242	0.104253	0.130581	0.0749133	0.0813896	0.0820178	0.171472	0.0289228	0.0200677	0.00835247	0.0476744	0.0263153	0.0150581	0.0346355	0.0354241	0.0449032	0.0248461	0.0851039	0.0534643	0.0301992	0.0234415	0.0431993	0.0313769	0.0440762	0.0177071	0.0551657	0.0386172	3.181228
690	-15801.26	-15814.62	13.36127	0.138358	0.103782	0.0999826	0.0907602	0.124749	0.0732237	0.112189	0.068281	0.112555	0.179494	0.0837187	0.0749322	0.097966	0.0807821	0.0959397	0.128735	0.122332	0.129001	0.132297	0.0842779	0.0987032	0.0792081	0.165827	0.0413339	0.0181589	0.0157742	0.036103	0.0335379	0.0117282	0.0428962	0.0217387	0.0388905	0.0239987	0.0845747	0.0450489	0.0326962	0.028781	0.0495941	0.0193734	0.0342867	0.0167974	0.0340655	0.0463079	3.152781
700	-15803.73	-15815.96	12.23615	0.138358	0.11899	0.104401	0.0915287	0.131541	0.0627356	0.100041	0.0706469	0.088006	0.182508	0.0864054	0.0661083	0.097966	0.106488	0.116138	0.130097	0.122332	0.10546	0.116046	0.0745173	0.0927181	0.0909308	0.179382	0.0368661	0.0388835	0.0213826	0.0457765	0.0305281	0.0213382	0.0528607	0.0280292	0.0428655	0.0265613	0.113369	0.0449861	0.0284417	0.0296233	0.0526982	0.0308448	0.0436531	0.0171555	0.0482003	0.0378819	3.265293
710	-15794.48	-15807.2	12.71838	0.141949	0.0892655	0.115462	0.0915287	0.105839	0.0813144	0.125132	0.0902753	0.0901967	0.155319	0.0826631	0.0794282	0.101137	0.0985472	0.113748	0.130097	0.126588	0.107474	0.124212	0.0692345	0.0896533	0.0960341	0.168755	0.0408462	0.0241921	0.0268208	0.0265566	0.0320626	0.0220161	0.0511273	0.0315194	0.039663	0.0295328	0.0886654	0.056778	0.0324802	0.031962	0.0319456	0.0314354	0.037866	0.0230736	0.0379178	0.0467551	3.21707
720	-15807.63	-15820.53	12.89902	0.13769	0.0881478	0.087769	0.0915287	0.121586	0.0813144	0.108678	0.105191	0.087391	0.1786	0.0866666	0.0909981	0.0968878	0.0922103	0.104307	0.130097	0.128081	0.119011	0.112149	0.0944888	0.0972228	0.0958335	0.167006	0.0242715	0.0212981	0.0206639	0.0209746	0.0301657	0.0333486	0.0459399	0.0288003	0.0543621	0.0313604	0.0955302	0.0346331	0.0153075	0.0201402	0.0328639	0.0282542	0.0456656	0.021152	0.040942	0.0504783	3.199006
730	-15808.03	-15820.93	12.9017	0.144567	0.0997422	0.10538	0.0994977	0.109759	0.0834959	0.122954	0.0715391	0.0955072	0.158072	0.0850378	0.0831864	0.110139	0.108225	0.104307	0.131901	0.104078	0.0955796	0.128538	0.086237	0.0984575	0.0749197	0.142535	0.0353211	0.0301889	0.0327035	0.0282107	0.026099	0.0292583	0.0648458	0.0299065	0.0412487	0.0328927	0.0797573	0.0383922	0.0287129	0.0211961	0.0570594	0.0284357	0.0359719	0.0284361	0.0332955	0.05315	3.198738
740	-15805.64	-15818.91	13.26621	0.143572	0.104745	0.0987126	0.0783895	0.103928	0.0686047	0.120906	0.0798081	0.0859468	0.181915	0.100906	0.0646908	0.084438	0.100043	0.115905	0.126622	0.0990864	0.0994602	0.130616	0.08244	0.0825134	0.0809199	0.162227	0.0353211	0.0370354	0.0251502	0.033596	0.0351264	0.0405016	0.0579314	0.0148296	0.0327975	0.0318448	0.0856842	0.0700268	0.0338006	0.016718	0.0504443	0.0252205	0.0394726	0.025349	0.0454325	0.0296092	3.162287
750	-15799.42	-15812.54	13.11936	0.143572	0.109738	0.098575	0.0789361	0.109845	0.0849752	0.120433	0.0855308	0.10037	0.16529	0.0790149	0.0857198	0.0944176	0.0973484	0.0934933	0.096447	0.119386	0.106961	0.119375	0.0787657	0.111965	0.0773981	0.17964	0.0335163	0.0331379	0.0338931	0.0230115	0.0236586	0.0329241	0.061649	0.0207995	0.033134	0.0325038	0.072217	0.0627036	0.0302429	0.021569	0.0527481	0.0196618	0.0430147	0.020838	0.0451341	0.0434164	3.176972
760	-15818.5	-15830.89	12.38764	0.144473	0.109307	0.10444	0.0943309	0.144874	0.0889817	0.109024	0.0664142	0.0836698	0.182241	0.0920695	0.0857198	0.103675	0.100498	0.0995175	0.133814	0.127613	0.127836	0.134365	0.0737846	0.0923311	0.0750461	0.153389	0.0235087	0.0433613	0.0310108	0.023794	0.029794	0.0215092	0.0513584	0.0200343	0.0425284	0.0287726	0.0897589	0.0641903	0.0235392	0.0385631	0.0458903	0.0222218	0.0237981	0.0149448	0.0351209	0.0490315	3.250144
770	-15807.65	-15820.51	12.85805	0.14553	0.101093	0.11804	0.0984778	0.106855	0.0671277	0.101802	0.0874403	0.101021	0.166514	0.0692417	0.0727885	0.101517	0.0814501	0.100751	0.124959	0.105689	0.109316	0.12869	0.0814296	0.0880851	0.0931754	0.178345	0.0390152	0.021046	0.0355154	0.0296046	0.0382813	0.0269824	0.0638867	0.0305069	0.0313778	0.0389782	0.0747642	0.0707267	0.0294172	0.02829	0.0241008	0.0259888	0.0365866	0.0239783	0.053695	0.0510214	3.203103
780	-15807.43	-15820.83	13.40055	0.117412	0.089152	0.0898815	0.0738333	0.133774	0.0784835	0.121278	0.0944678	0.1022	0.163666	0.0995385	0.0785369	0.0861665	0.090371	0.101199	0.107627	0.0995105	0.111403	0.126026	0.0802127	0.0859048	0.0885587	0.168801	0.0441232	0.0357562	0.0189218	0.0267582	0.030746	0.0309118	0.0511932	0.025735	0.0386656	0.039535	0.0769154	0.0759538	0.0449096	0.0349027	0.0280352	0.019945	0.0263981	0.026917	0.056044	0.0284826	3.148853
790	-15802.66	-15815.22	12.55608	0.121703	0.0847618	0.0868143	0.0861389	0.121308	0.0736518	0.12317	0.0632628	0.0937456	0.163666	0.0805513	0.0869621	0.101295	0.0990919	0.124339	0.110491	0.127182	0.111403	0.130434	0.0914052	0.085945	0.0857861	0.180053	0.0440306	0.0314163	0.0388176	0.0370916	0.0215081	0.0273464	0.0475182	0.0318066	0.0461799	0.023848	0.0916011	0.0732601	0.0449096	0.0281417	0.0251345	0.0379477	0.0457745	0.013335	0.0562368	0.0342363	3.2333
800	-15811.42	-15823.28	11.86254	0.12926	0.103413	0.109206	0.127502	0.126954	0.0919279	0.132922	0.0887213	0.100841	0.186209	0.0748658	0.0855825	0.106624	0.0992236	0.089878	0.137009	0.127182	0.11611	0.131049	0.0942845	0.0847355	0.0857861	0.180388	0.035735	0.026264	0.0307834	0.0227804	0.039288	0.0204152	0.0438851	0.0137897	0.0465038	0.0234493	0.0908017	0.0752926	0.038459	0.0222717	0.0173185	0.0285882	0.020896	0.0235329	0.0349618	0.0379628	3.302654
810	-15820.12	-15833.31	13.19554	0.120601	0.0665551	0.067909	0.121074	0.0852331	0.0640689	0.121068	0.082208	0.106222	0.152459	0.0853241	0.0814571	0.0817757	0.119532	0.125481	0.134584	0.121548	0.111653	0.108395	0.0752934	0.0933121	0.0807995	0.181064	0.0385786	0.0417994	0.0206818	0.0358373	0.0319148	0.0195632	0.0410788	0.0181107	0.0697504	0.0421612	0.0821997	0.0558639	0.0445152	0.0279682	0.0320026	0.0239044	0.0248165	0.0261108	0.0536066	0.051273	3.169354
820	-15810.36	-15824.1	13.73396	0.12537	0.0836778	0.0939744	0.0693593	0.118617	0.0800802	0.111853	0.0693812	0.109042	0.167606	0.0843913	0.0940924	0.0861515	0.096251	0.113517	0.131994	0.0961786	0.113623	0.11273	0.079238	0.0947194	0.0969466	0.17211	0.0405773	0.0349613	0.0200018	0.0318906	0.0345628	0.0124734	0.0446441	0.0269037	0.0488463	0.0182529	0.0861905	0.0557519	0.050872	0.0208144	0.0188493	0.0399463	0.0305684	0.0137445	0.0366955	0.0480604	3.115512
830	-15806.21	-15819.25	13.03505	0.116476	0.0740116	0.0811178	0.0954777	0.136314	0.08671	0.111853	0.0746561	0.0972563	0.183941	0.0818823	0.0889918	0.113699	0.101064	0.100656	0.129864	0.136496	0.120518	0.112548	0.0793901	0.0952293	0.0908952	0.170315	0.0270475	0.0355948	0.0126782	0.0280685	0.0278185	0.015964	0.05668	0.0327996	0.0441694	0.0161285	0.0803959	0.0419727	0.0368403	0.0247685	0.034315	0.0365224	0.0438434	0.0131078	0.052809	0.044517	3.185403
840	-15815.93	-15829.02	13.08705	0.126097	0.0969379	0.120207	0.0892472	0.115821	0.0723738	0.139896	0.0901188	0.0965888	0.152484	0.0855612	0.0621355	0.0974824	0.0892838	0.107767	0.100763	0.123459	0.0892225	0.136041	0.0676673	0.0966049	0.0843669	0.170315	0.0505269	0.0358009	0.0158124	0.0376479	0.0239742	0.013903	0.0585969	0.042082	0.0426946	0.0151269	0.0770238	0.0357244	0.0488472	0.0340616	0.0329495	0.0241934	0.0394038	0.0168538	0.0729812	0.05156	3.180203
850	-15800.36	-15813.21	12.85764	0.128725	0.0937365	0.0972404	0.0936139	0.115821	0.0917097	0.10549	0.0784353	0.100497	0.167434	0.0838931	0.081643	0.0830517	0.096486	0.127436	0.109809	0.132278	0.120467	0.135431	0.0842606	0.0786375	0.0960022	0.176475	0.0309222	0.0250725	0.0134427	0.0484037	0.0274264	0.030917	0.0359139	0.02837	0.0427521	0.027842	0.0799298	0.0625942	0.0523415	0.0224469	0.0217074	0.0301353	0.035509	0.0237548	0.0445021	0.0405881	3.203144
860	-15807.18	-15819.63	12.44516	0.137433	0.108366	0.106563	0.0834916	0.10533	0.0917097	0.105469	0.0647773	0.0954456	0.139233	0.0885865	0.0736471	0.0865824	0.101444	0.109607	0.119017	0.15255	0.108192	0.106361	0.0809785	0.0887671	0.095163	0.201127	0.0416699	0.0419998	0.019854	0.0417484	0.0352246	0.0287356	0.0562046	0.0290074	0.0557896	0.0232842	0.0970166	0.0483806	0.0447342	0.0253333	0.0291562	0.0252617	0.0392486	0.019792	0.0537677	0.0383419	3.244392
870	-15802.27	-15814.2	11.92973	0.136534	0.108366	0.118654	0.0981893	0.109338	0.0873238	0.113998	0.0796669	0.119531	0.167997	0.0771703	0.0852201	0.0882173	0.0875954	0.132614	0.129823	0.143664	0.108192	0.114956	0.0850536	0.0887671	0.103859	0.155825	0.0352486	0.0273342	0.0256623	0.0322944	0.0305415	0.0260303	0.0529428	0.0191183	0.0381412	0.0193672	0.097178	0.0637261	0.0569807	0.0164526	0.0282263	0.0303022	0.0291008	0.0211972	0.0671954	0.0383419	3.295935
880	-15805.6	-15819.8	14.1948	0.126908	0.0811631	0.0975953	0.0925003	0.109075	0.0645955	0.10552	0.0702764	0.10215	0.166909	0.0806305	0.0913873	0.109365	0.0962608	0.107425	0.114416	0.114389	0.100466	0.116203	0.0688011	0.0896559	0.0936598	0.162576	0.0306438	0.0232539	0.0378771	0.0376508	0.0406551	0.0158988	0.0480053	0.0198224	0.0375192	0.0139979	0.0947209	0.0530787	0.0523282	0.0339368	0.020271	0.027027	0.0370769	0.016765	0.0383352	0.0286354	3.069427
890	-15802.11	-15815.41	13.30165	0.127653	0.103909	0.110663	0.0932447	0.126347	0.0723669	0.123767	0.0837669	0.084458	0.166668	0.0765247	0.0834745	0.0944868	0.0870695	0.0973377	0.100864	0.103656	0.112627	0.101495	0.0951248	0.0682256	0.0933856	0.156583	0.0466243	0.0299021	0.0248257	0.0376508	0.0253495	0.0230184	0.0614729	0.0210996	0.0574223	0.0344356	0.0845511	0.0569874	0.0568402	0.0172472	0.0350705	0.039826	0.0322465	0.0277029	0.0398842	0.0428874	3.158743
900	-15803.84	-15816.79	12.94593	0.123692	0.103631	0.110028	0.0994834	0.121586	0.0643666	0.100142	0.0731695	0.119728	0.148296	0.0675044	0.0867901	0.0775503	0.0997122	0.103606	0.115486	0.118754	0.10858	0.132669	0.0842686	0.0827265	0.0933856	0.180529	0.0305776	0.0316949	0.028414	0.0406627	0.0356144	0.0281014	0.05047	0.017587	0.051205	0.0431253	0.0964849	0.0583484	0.0513062	0.0105493	0.0381907	0.0343215	0.0270837	0.0224738	0.0534767	0.0289428	3.194315
910	-15807.59	-15820.9	13.30293	0.137621	0.0722291	0.0874031	0.108962	0.119133	0.0877078	0.103461	0.0694124	0.087309	0.186422	0.0766794	0.0812589	0.0939191	0.0972719	0.0951338	0.0978069	0.136519	0.104562	0.123394	0.0740524	0.0772022	0.0895922	0.171402	0.0454055	0.0379617	0.0361199	0.0339174	0.0429447	0.0258335	0.0540854	0.00848083	0.0537567	0.0303543	0.105871	0.0460051	0.0378991	0.0295166	0.0289259	0.0203935	0.0335161	0.0232638	0.0580522	0.0278579	3.158615
920	-15811.53	-15823.9	12.36547	0.142157	0.081311	0.0855003	0.095187	0.114345	0.0749786	0.114455	0.0743797	0.0962521	0.17119	0.0752593	0.10351	0.101658	0.0949089	0.133587	0.100088	0.134404	0.0923573	0.13231	0.0962376	0.0748881	0.0852798	0.16043	0.0345342	0.0442556	0.0364817	0.0286056	0.0350862	0.0364638	0.0743535	0.00745489	0.0461595	0.030743	0.0796533	0.0604407	0.0704955	0.0174292	0.0250257	0.0290334	0.0364529	0.0297421	0.0507531	0.0445227	3.252361
930	-15802.07	-15815.49	13.42058	0.124819	0.0852217	0.112423	0.0841515	0.0993069	0.0737574	0.11857	0.0789604	0.0808171	0.17119	0.0721731	0.0884536	0.101658	0.0745021	0.114808	0.124657	0.127583	0.126449	0.13231	0.07789	0.0823517	0.0905525	0.146806	0.0323727	0.0258778	0.0216353	0.0348913	0.0256988	0.036967	0.0513126	0.0103889	0.0462392	0.0261596	0.0863217	0.0566242	0.0557746	0.0204374	0.0295878	0.0234863	0.036449	0.0419107	0.0615929	0.0337124	3.14685
940	-15813.32	-15826.99	13.66975	0.124269	0.0802836	0.0800335	0.10478	0.122583	0.096984	0.141786	0.0631565	0.0929914	0.160975	0.0646576	0.0884536	0.0934364	0.0761384	0.125185	0.103032	0.102564	0.124315	0.124686	0.0614731	0.0831463	0.0917968	0.143778	0.0407317	0.018161	0.0146049	0.0400627	0.0274448	0.0310661	0.066799	0.0175602	0.0471732	0.0236519	0.0885053	0.0508517	0.0617999	0.0259951	0.0135745	0.0297351	0.0475313	0.0324093	0.0522117	0.0415585	3.121933
950	-15810.37	-15822.67	12.29698	0.153688	0.0882179	0.0806799	0.0980993	0.122583	0.0955266	0.121794	0.0920161	0.112394	0.182017	0.0643585	0.0814478	0.102451	0.100798	0.0915252	0.103567	0.114864	0.113034	0.124686	0.0788756	0.0910961	0.0863994	0.188895	0.028024	0.0415215	0.0126569	0.0303192	0.024103	0.0316848	0.0554464	0.0126689	0.0677018	0.036221	0.0851156	0.0521124	0.0528574	0.0187269	0.0368649	0.0307735	0.0254437	0.0308206	0.0476102	0.0495237	3.25921
960	-15809.79	-15822.41	12.62515	0.153688	0.108784	0.0928709	0.0972155	0.122583	0.0885322	0.121794	0.0739805	0.0842126	0.205424	0.0735651	0.0860808	0.109629	0.0984432	0.105706	0.116816	0.128207	0.110001	0.124686	0.0842017	0.0707753	0.0769867	0.1508	0.0319824	0.0237207	0.0123199	0.0348585	0.0361832	0.0214047	0.0471861	0.0144149	0.0541831	0.0328954	0.0864626	0.0652439	0.039612	0.0114043	0.0231429	0.0332254	0.0321002	0.0419824	0.0646635	0.0344243	3.226393
970	-15811	-15823.62	12.61935	0.131943	0.097597	0.101632	0.102279	0.119822	0.0885322	0.118362	0.0765226	0.0855674	0.155621	0.101325	0.0828343	0.0881448	0.086366	0.105018	0.133192	0.117016	0.105209	0.128499	0.0560631	0.118752	0.0822968	0.152577	0.0303084	0.0274691	0.0137288	0.0382653	0.0310869	0.0280594	0.0487186	0.0298483	0.0594169	0.030749	0.0854245	0.0660471	0.044071	0.0194935	0.0250947	0.0263414	0.0400773	0.0394798	0.0759909	0.0321315	3.226973
