Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
9990	-15804.19	-15816.73	12.54638	0.126152	0.115982	0.112052	0.0949159	0.111005	0.0556186	0.108069	0.0789902	0.0940351	0.183205	0.0850953	0.0917519	0.104969	0.104374	0.117249	0.14898	0.107545	0.0997843	0.106868	0.0850709	0.104472	0.0940801	0.156295	0.0366351	0.0333499	0.0259117	0.0291964	0.0538972	0.0388624	0.0422097	0.0243545	0.033127	0.0585957	0.0461998	0.0417821	0.0242104	0.0875354	0.0383755	0.0146859	0.022117	0.0415437	0.0418366	0.0132837	3.23427
10000	-15802.65	-15815.86	13.206	0.141015	0.0941331	0.0898499	0.0799904	0.140976	0.102722	0.133624	0.0853567	0.0992614	0.152894	0.0850953	0.0783698	0.103011	0.0855656	0.10994	0.115552	0.12928	0.108552	0.110835	0.0688924	0.0870307	0.0940801	0.161607	0.0343302	0.0238344	0.0289053	0.0325405	0.0545189	0.0395741	0.0263102	0.018715	0.0232803	0.0627604	0.0202443	0.0518531	0.0384158	0.0748089	0.0388407	0.0227337	0.0156699	0.0380207	0.0355636	0.0297538	3.168308
10010	-15798.78	-15811.2	12.421	0.141015	0.111018	0.0987575	0.10569	0.11959	0.0954327	0.132342	0.0739827	0.0975958	0.152894	0.0727639	0.0872009	0.0998509	0.10559	0.0913862	0.103628	0.129019	0.120295	0.115684	0.0755477	0.102658	0.0891245	0.183025	0.0375054	0.027224	0.0421749	0.0404236	0.0398913	0.0372447	0.0345934	0.0235873	0.0246562	0.0500378	0.0243478	0.0531938	0.0328093	0.0748089	0.0419607	0.00880723	0.0304049	0.0476303	0.0463904	0.0250258	3.246808
10020	-15802.61	-15814.33	11.71253	0.138774	0.0973461	0.100897	0.112656	0.11959	0.0930646	0.107158	0.0785195	0.114286	0.182512	0.0773024	0.0790015	0.0934324	0.108432	0.104655	0.136565	0.127659	0.122163	0.135063	0.0858778	0.0826285	0.0857757	0.17537	0.030868	0.0164358	0.0413353	0.0262134	0.0532783	0.0109394	0.0548418	0.0287625	0.0310587	0.0568104	0.0346178	0.0410906	0.040898	0.0611459	0.0492247	0.0366663	0.0263308	0.043037	0.040015	0.035357	3.317655
10030	-15804.52	-15816.88	12.36029	0.114211	0.0972582	0.0911817	0.0918336	0.115664	0.0910466	0.113771	0.0615923	0.0944009	0.184237	0.0972193	0.0762587	0.0964436	0.0873967	0.108009	0.156807	0.129462	0.110897	0.136923	0.0603544	0.101576	0.10002	0.177087	0.030445	0.0251615	0.0312241	0.0322975	0.0505444	0.00660514	0.0415579	0.0244527	0.0241642	0.0637704	0.0331578	0.0403051	0.0350748	0.0907936	0.0428528	0.0284037	0.0291409	0.054017	0.0363796	0.0388794	3.252879
10040	-15805.52	-15819.24	13.72453	0.122874	0.124233	0.0791654	0.0985229	0.0993441	0.0772584	0.133886	0.084837	0.105232	0.172935	0.0705059	0.0741893	0.0860846	0.0977321	0.108009	0.112654	0.106631	0.103275	0.10416	0.089149	0.0989889	0.0923264	0.177087	0.045338	0.0315986	0.0297776	0.0431166	0.0383501	0.0100364	0.0284302	0.0188284	0.0257194	0.0513274	0.0216006	0.0315748	0.015953	0.0828984	0.055541	0.0231427	0.0217078	0.042063	0.0403265	0.0400437	3.116455
10050	-15801.59	-15814.52	12.92806	0.104555	0.10976	0.106165	0.0987935	0.116828	0.106713	0.126919	0.0833512	0.0822371	0.149951	0.0740787	0.089665	0.105123	0.0936636	0.125252	0.133654	0.130877	0.125659	0.10416	0.0842185	0.0885916	0.0910137	0.173198	0.0348019	0.0261059	0.0242787	0.0349429	0.0369293	0.0297756	0.0340543	0.0167524	0.030469	0.0419094	0.0258548	0.0398254	0.0151166	0.080074	0.0448386	0.0259639	0.0165448	0.0624013	0.0445862	0.0264509	3.196102
10060	-15803.54	-15815.7	12.15961	0.119161	0.0872636	0.103864	0.101771	0.109981	0.0838409	0.124338	0.0809574	0.088426	0.16817	0.0903655	0.0859219	0.0987737	0.0842777	0.107116	0.133654	0.113187	0.137011	0.111034	0.0913291	0.116731	0.0912426	0.200083	0.0311719	0.0143883	0.0314784	0.0402519	0.056513	0.0151039	0.0416891	0.0286531	0.0302419	0.0691477	0.0265143	0.0527421	0.0184919	0.0713364	0.034266	0.0257995	0.0180478	0.0462372	0.0463017	0.0460752	3.272947
10070	-15801.22	-15813.49	12.26829	0.134314	0.124612	0.0955049	0.100312	0.121724	0.0848172	0.117657	0.0952204	0.110973	0.169687	0.0649326	0.0861467	0.1103	0.125499	0.112691	0.117568	0.143445	0.115062	0.123698	0.0843799	0.0883544	0.0711018	0.167903	0.0362023	0.0148396	0.0367886	0.0364655	0.0355316	0.0227823	0.0377423	0.0233708	0.0292576	0.0514462	0.0272084	0.0404055	0.0295576	0.0761406	0.0325761	0.0224732	0.0274791	0.0415131	0.0442243	0.0301701	3.262078
10080	-15807.83	-15820.12	12.2855	0.126929	0.105986	0.10411	0.0801248	0.107649	0.0738752	0.115524	0.0940393	0.0856795	0.17459	0.0866394	0.0970835	0.091079	0.111853	0.0960662	0.144643	0.120431	0.124607	0.114283	0.0862749	0.107812	0.087916	0.182851	0.0406866	0.0175535	0.0474443	0.0357268	0.0390066	0.0347723	0.0288826	0.035756	0.0314633	0.0464024	0.0403504	0.0386028	0.0143909	0.0869172	0.0380313	0.0159057	0.0297793	0.0491353	0.0378316	0.0316733	3.260358
10090	-15799.28	-15812.4	13.11723	0.127949	0.108046	0.0823658	0.0973905	0.115303	0.074516	0.127399	0.0859282	0.0934663	0.151159	0.0866394	0.0877755	0.0863025	0.101229	0.130496	0.117452	0.145405	0.109738	0.102465	0.076865	0.100223	0.0789106	0.179222	0.0333601	0.0213438	0.0295042	0.0254122	0.0480223	0.0283235	0.0303071	0.018956	0.027246	0.0584429	0.0262686	0.0591555	0.0282809	0.0622836	0.0317286	0.0356292	0.0204162	0.0521569	0.044583	0.0295174	3.177185
10100	-15809.46	-15820.83	11.36329	0.152275	0.123126	0.0955729	0.114182	0.114213	0.0685937	0.0991695	0.0865461	0.0927932	0.173949	0.0958204	0.0990989	0.104245	0.0929199	0.127654	0.141699	0.13444	0.148632	0.107375	0.0745158	0.082919	0.0719974	0.181499	0.0338753	0.0270773	0.0351174	0.0424438	0.0443017	0.0243436	0.0350677	0.0144917	0.0221158	0.0614907	0.0300301	0.0599834	0.0265992	0.0775042	0.0561977	0.0256274	0.0179461	0.0549018	0.043077	0.0371525	3.352579
10110	-15810.18	-15823.28	13.09337	0.122778	0.106616	0.0849955	0.0827521	0.125328	0.0775926	0.127224	0.0784506	0.10467	0.173861	0.0657581	0.0661586	0.0930492	0.0887235	0.109971	0.156846	0.126332	0.0937599	0.137199	0.0839487	0.0722232	0.111378	0.162522	0.0398302	0.0404899	0.0459288	0.0277185	0.0391196	0.0362609	0.0294321	0.0354489	0.0176418	0.0522621	0.0341299	0.0348225	0.0221177	0.0855292	0.0357183	0.020788	0.0242744	0.0544118	0.0436685	0.00784035	3.179571
10120	-15801.54	-15814.02	12.48188	0.119182	0.098446	0.101002	0.111187	0.117094	0.0752777	0.127224	0.0989268	0.0892135	0.173861	0.0829604	0.0815044	0.088323	0.0960094	0.121499	0.120861	0.112769	0.102389	0.131727	0.0879279	0.0987045	0.0943649	0.161346	0.0391175	0.0432433	0.0453106	0.0341629	0.0584535	0.034628	0.0420086	0.0237888	0.0206012	0.0412938	0.0258454	0.0413933	0.0302748	0.0706918	0.0385242	0.0103721	0.0362073	0.0512849	0.0456753	0.0160436	3.240719
10130	-15807.73	-15819.63	11.90504	0.145162	0.110937	0.0915574	0.0902401	0.109257	0.0856823	0.117856	0.0689503	0.0845907	0.173861	0.0829604	0.0965461	0.0994657	0.114745	0.12254	0.153275	0.125835	0.126593	0.128858	0.0776336	0.0932418	0.0948295	0.177049	0.0241374	0.0409697	0.0421191	0.0362412	0.0673392	0.0192828	0.0392352	0.0154856	0.0387833	0.0494444	0.0385913	0.0436701	0.0184798	0.0678157	0.0526717	0.0160173	0.0174846	0.0501086	0.0377443	0.0111153	3.298404
10140	-15810.59	-15823.87	13.27866	0.121218	0.0954921	0.0947493	0.118455	0.102351	0.0908052	0.117856	0.0675986	0.105692	0.18718	0.0797851	0.0811621	0.102297	0.0775484	0.0924315	0.116376	0.12025	0.102533	0.0962589	0.0766317	0.0944167	0.118174	0.156693	0.0283337	0.0218847	0.0547089	0.0453171	0.0626293	0.0296449	0.0431152	0.0164125	0.0177738	0.0440045	0.0263152	0.0501049	0.0279043	0.0797692	0.0507502	0.0122116	0.0100096	0.0611055	0.0381192	0.0249724	3.161042
10150	-15810.45	-15822.8	12.35543	0.121218	0.118802	0.106176	0.118455	0.10298	0.0677867	0.117473	0.0862602	0.104378	0.224164	0.0759247	0.0808942	0.114608	0.0884328	0.118759	0.116448	0.138245	0.109909	0.1261	0.0731076	0.0827428	0.0908419	0.172563	0.030587	0.0225448	0.0417686	0.0354804	0.0466925	0.0180052	0.0418264	0.0265995	0.0185684	0.0712636	0.012712	0.0445176	0.0154169	0.0634004	0.0538891	0.0200811	0.0237434	0.0496307	0.0378609	0.0225085	3.253365
10160	-15796.06	-15809.01	12.94932	0.138817	0.0876086	0.0943811	0.102053	0.120097	0.0705318	0.121618	0.0798872	0.103765	0.167624	0.0639242	0.0745019	0.0961426	0.102129	0.11026	0.135866	0.138488	0.104785	0.113541	0.0719848	0.0915081	0.0887702	0.172563	0.0304087	0.0230401	0.0322663	0.0304816	0.0650624	0.0264681	0.033184	0.0267018	0.0391711	0.0571201	0.0242461	0.0437984	0.0283837	0.084511	0.0502113	0.0324553	0.0118469	0.0316823	0.0456324	0.0264565	3.193976
10170	-15799.41	-15811.92	12.51233	0.120981	0.103015	0.0862819	0.117717	0.0963579	0.0845975	0.122726	0.0682567	0.0972687	0.191329	0.0830597	0.0744011	0.107923	0.0988045	0.116157	0.133182	0.106246	0.114193	0.118475	0.0853102	0.0898429	0.0911106	0.183349	0.04191	0.0197426	0.0511478	0.0411251	0.0411577	0.0258365	0.0355592	0.016507	0.0318595	0.0476848	0.0281377	0.0521578	0.0218555	0.0758931	0.0559641	0.0324553	0.0191941	0.0443382	0.0262697	0.0382967	3.237675
10180	-15806.94	-15819.98	13.03768	0.139603	0.107879	0.115108	0.101041	0.119716	0.0983106	0.125025	0.0755838	0.0972687	0.182547	0.0760358	0.0699127	0.0826418	0.0980619	0.117399	0.123714	0.136696	0.114193	0.0971111	0.0847533	0.0655483	0.0801666	0.15277	0.0380329	0.0292341	0.0521724	0.0213604	0.0558146	0.0273871	0.0311416	0.031074	0.014795	0.0533748	0.0347102	0.0567069	0.0181858	0.0693615	0.0329429	0.0198357	0.0223458	0.0450868	0.0365414	0.033952	3.18514
10190	-15808.35	-15821.05	12.70771	0.140762	0.110484	0.100234	0.0906533	0.112812	0.0698756	0.142859	0.0953614	0.106809	0.179271	0.0752612	0.0849162	0.103494	0.094352	0.11819	0.118573	0.145476	0.124239	0.117171	0.0835232	0.101747	0.0584485	0.160003	0.033689	0.0187279	0.0369678	0.0287403	0.0654092	0.0200893	0.0289748	0.0211536	0.00961503	0.035634	0.028735	0.0289305	0.0209511	0.0869223	0.0429273	0.0193347	0.0314257	0.059777	0.0399538	0.0256636	3.218137
10200	-15806.58	-15819.93	13.35655	0.116133	0.118751	0.109534	0.111287	0.0983614	0.0699613	0.106196	0.0962879	0.0858477	0.169181	0.0752612	0.106827	0.100096	0.094352	0.107957	0.118051	0.119709	0.106246	0.116249	0.0793203	0.0745534	0.0857732	0.175652	0.0435848	0.00419854	0.0347303	0.0300011	0.0429835	0.0243809	0.0435718	0.0272239	0.0154982	0.0522009	0.0380718	0.0452648	0.0202629	0.0668837	0.0376876	0.0331104	0.0288653	0.0391308	0.0528335	0.0311807	3.153253
10210	-15798.85	-15811.8	12.95044	0.121135	0.092825	0.0962059	0.115554	0.114834	0.0727626	0.127182	0.0663129	0.0969251	0.168925	0.0675462	0.0961547	0.101826	0.108716	0.100668	0.139579	0.109869	0.109861	0.128524	0.0710775	0.0819571	0.0997524	0.152738	0.0279363	0.00617688	0.0323745	0.0263498	0.0607173	0.0159973	0.0358845	0.0336495	0.0269796	0.0639844	0.0249892	0.047879	0.0302107	0.0796129	0.0459698	0.0195327	0.042634	0.0499243	0.0382957	0.0438343	3.193864
10220	-15803.98	-15816.47	12.4935	0.119317	0.0908433	0.10299	0.097198	0.0930109	0.0873516	0.122949	0.0929296	0.104466	0.173501	0.0740037	0.0861128	0.084626	0.101843	0.10626	0.145879	0.146173	0.116878	0.120098	0.0630662	0.0955926	0.0741595	0.166238	0.0287943	0.0050368	0.0400946	0.039863	0.0448399	0.020846	0.0385848	0.0261405	0.0212716	0.0382527	0.0425544	0.0544989	0.022688	0.0844093	0.0491251	0.0225029	0.0425421	0.0595066	0.0649766	0.0275404	3.239558
10230	-15808.36	-15820.85	12.49247	0.111186	0.119514	0.095268	0.097198	0.114194	0.0873516	0.11406	0.0710197	0.0895664	0.192839	0.0734618	0.0823495	0.0938246	0.0981304	0.0956361	0.116381	0.142766	0.116878	0.117174	0.101221	0.106912	0.0901742	0.163356	0.0309823	0.00620935	0.0334911	0.0289563	0.0472267	0.0381661	0.0211077	0.0238702	0.0374408	0.0413899	0.034335	0.0424135	0.0272287	0.113805	0.0435584	0.0245741	0.043779	0.0494173	0.0422345	0.0190127	3.239661
10240	-15797.05	-15809.37	12.31914	0.131673	0.112773	0.095268	0.108614	0.119769	0.0901645	0.109906	0.0748544	0.0951366	0.15634	0.0987497	0.0823495	0.0862181	0.0906282	0.108009	0.131061	0.139846	0.114898	0.12935	0.0710093	0.0980547	0.0734764	0.179016	0.0200497	0.0251058	0.0478351	0.0294687	0.0634392	0.0286981	0.0326492	0.0204507	0.0269701	0.0606389	0.041492	0.0465256	0.0273964	0.0787093	0.0536533	0.0244672	0.0208602	0.0516866	0.0344109	0.025322	3.256994
10250	-15805.4	-15817.79	12.38957	0.130805	0.101068	0.101509	0.0836347	0.125011	0.0807363	0.13122	0.0776829	0.109688	0.173539	0.0954801	0.0797853	0.099677	0.0986502	0.128382	0.140652	0.116005	0.112243	0.09745	0.0697585	0.0779623	0.0871288	0.174215	0.0292517	0.0224995	0.0478304	0.0427252	0.0492148	0.0316503	0.0334535	0.0340432	0.0239004	0.042621	0.0288334	0.0478678	0.027722	0.0711031	0.0409135	0.0208828	0.018222	0.0652615	0.0441856	0.0354848	3.24995
10260	-15809.13	-15821.93	12.79747	0.121739	0.0796692	0.089961	0.103776	0.0831307	0.0843483	0.11952	0.0763159	0.120193	0.16796	0.0898272	0.0862521	0.0897916	0.121458	0.133969	0.14397	0.118518	0.0976473	0.129318	0.0763769	0.074088	0.0917737	0.166581	0.0278311	0.0201487	0.0392707	0.0410182	0.0513007	0.0305108	0.0314629	0.0197547	0.0254524	0.0543057	0.0399858	0.0531406	0.0446615	0.0665269	0.0352004	0.0290752	0.0248331	0.059489	0.0317397	0.0172695	3.209161
10270	-15817.58	-15829.9	12.32412	0.117871	0.115181	0.0857206	0.0932145	0.130619	0.0886623	0.119141	0.10468	0.114672	0.186959	0.0807142	0.110916	0.0851613	0.0948778	0.106061	0.101541	0.115478	0.103069	0.12491	0.0893188	0.0879884	0.0797658	0.166581	0.0365341	0.0409684	0.0580423	0.030804	0.0492827	0.0306728	0.0257873	0.0224999	0.0153038	0.0553708	0.0285358	0.0323762	0.034275	0.0766755	0.0473238	0.0371414	0.0225026	0.0546052	0.0308914	0.0238003	3.256496
10280	-15808.93	-15821.74	12.81334	0.109234	0.0976501	0.108936	0.097165	0.111345	0.0944395	0.144097	0.074033	0.142707	0.184958	0.0895752	0.0915626	0.0981962	0.0966566	0.105276	0.125209	0.129051	0.122933	0.109523	0.0719016	0.0900495	0.09788	0.141801	0.0280942	0.0196807	0.0292802	0.032397	0.0358116	0.0359693	0.028471	0.0238981	0.0187161	0.0459139	0.0277222	0.0456416	0.0152971	0.0803476	0.0504835	0.0287245	0.0269234	0.0487641	0.0325397	0.0187186	3.207574
10290	-15800.62	-15813.09	12.47033	0.131731	0.0909541	0.101152	0.100911	0.08787	0.0727622	0.145973	0.0725679	0.116862	0.157749	0.0873254	0.0972252	0.107822	0.0983959	0.112111	0.121477	0.132593	0.123567	0.112676	0.0756695	0.0979697	0.0893633	0.162793	0.0172141	0.01491	0.0280738	0.0348957	0.0485495	0.0339582	0.0464427	0.0203994	0.0300892	0.0579835	0.0325048	0.0574255	0.0445794	0.090187	0.0483035	0.0134132	0.0290135	0.0355559	0.0444093	0.0164465	3.241875
10300	-15800.96	-15813.93	12.96436	0.131854	0.105181	0.103594	0.100496	0.106117	0.0673931	0.12684	0.104937	0.0951017	0.176041	0.0781882	0.0786839	0.0830695	0.0993246	0.119032	0.122154	0.139358	0.109876	0.107426	0.0727937	0.0859297	0.0626582	0.159901	0.0300068	0.0131163	0.0559523	0.0328708	0.0458961	0.0300591	0.0455276	0.0333311	0.032715	0.0521456	0.0358796	0.0475618	0.0261637	0.0753825	0.0348486	0.0228266	0.0379021	0.0508219	0.0319107	0.021604	3.192472
10310	-15802.91	-15815.19	12.28021	0.115681	0.0871086	0.0952369	0.102032	0.106261	0.0840558	0.14626	0.0712218	0.101592	0.176041	0.0778119	0.0872256	0.0985449	0.0967722	0.106893	0.15633	0.131815	0.0952883	0.12023	0.0972474	0.0832524	0.085555	0.167496	0.0343662	0.0177199	0.033364	0.0226403	0.0713856	0.0316108	0.0324134	0.0406847	0.0201262	0.0629647	0.039116	0.0508729	0.0353066	0.0779163	0.0393563	0.0259005	0.0318568	0.0357678	0.0448117	0.0227556	3.260887
10320	-15804.08	-15817.1	13.01656	0.121873	0.109069	0.0952369	0.127919	0.119268	0.0866379	0.109684	0.0712218	0.101646	0.180295	0.0578785	0.0873478	0.0993176	0.104004	0.103642	0.103608	0.136291	0.105891	0.0954298	0.0729451	0.0817515	0.0809268	0.161154	0.028249	0.0187396	0.0362202	0.039727	0.0594786	0.0306481	0.0290035	0.0229116	0.044693	0.0683726	0.0283473	0.0454642	0.0279316	0.0764844	0.0503955	0.0395509	0.0241206	0.0471052	0.0334042	0.0233683	3.187252
10330	-15807.97	-15820.61	12.63702	0.112562	0.0981321	0.0919449	0.0985705	0.120764	0.102936	0.157748	0.0712218	0.122677	0.152265	0.0793638	0.0853338	0.0844832	0.0851939	0.0988759	0.112473	0.122182	0.134898	0.117471	0.067815	0.0920279	0.0878535	0.186374	0.0225222	0.0235215	0.0327389	0.0273093	0.0514151	0.0364258	0.0349347	0.0184302	0.023938	0.0508113	0.0218251	0.0394489	0.049157	0.0849392	0.0561749	0.011092	0.0318133	0.0638367	0.0371317	0.0245722	3.225206
10340	-15805.09	-15818.05	12.96101	0.112745	0.110604	0.0837392	0.099076	0.118502	0.10365	0.122429	0.0706286	0.0917723	0.152942	0.0793638	0.0833229	0.0923644	0.101133	0.104176	0.151788	0.146702	0.11636	0.129693	0.100635	0.070527	0.0857476	0.15697	0.026281	0.030943	0.0453334	0.0342097	0.0342004	0.0370982	0.0306787	0.017922	0.0222241	0.0567795	0.0218251	0.0421112	0.042496	0.0679935	0.0509085	0.0162034	0.0202964	0.0566481	0.0252099	0.0285752	3.192807
10350	-15805.84	-15818.55	12.7118	0.110916	0.125193	0.0965793	0.102295	0.130984	0.074731	0.129386	0.0909912	0.0984995	0.152942	0.0859781	0.0789891	0.0923644	0.112543	0.0963836	0.151788	0.106639	0.10371	0.113875	0.0810416	0.0990735	0.0794723	0.190649	0.0211723	0.0229715	0.0422426	0.0206264	0.0435594	0.0203821	0.0229082	0.0233256	0.043807	0.0504699	0.0302537	0.0489144	0.0406352	0.0667779	0.0480468	0.0158819	0.0265874	0.056763	0.0394531	0.0279243	3.217728
10360	-15810.28	-15823.5	13.21843	0.110916	0.0866848	0.102291	0.0960844	0.114605	0.0810303	0.0965548	0.0902235	0.108942	0.147593	0.0871359	0.0887872	0.0966135	0.0825523	0.112599	0.136687	0.144362	0.0968808	0.0923537	0.0865264	0.0882078	0.0836259	0.149792	0.0322579	0.0160087	0.0283975	0.0264835	0.0383824	0.0440064	0.0428015	0.0451215	0.0309272	0.0655605	0.0336303	0.045662	0.0395734	0.0831155	0.0413975	0.0136779	0.0445959	0.0565718	0.0281766	0.0296676	3.167065
10370	-15805.43	-15818.21	12.78018	0.109313	0.09751	0.123179	0.111217	0.121798	0.0875943	0.122002	0.0962843	0.0867112	0.181625	0.0657092	0.0730589	0.08613	0.0807133	0.105373	0.135707	0.126884	0.136314	0.134374	0.0829794	0.0909012	0.0867131	0.157017	0.0255806	0.0167459	0.0346071	0.0218088	0.0413225	0.0146757	0.0342686	0.043382	0.022574	0.0463798	0.0439457	0.0499337	0.0405807	0.0632143	0.0431611	0.0216254	0.0323424	0.0381114	0.0357879	0.0417347	3.21089
10380	-15803.7	-15816.5	12.79707	0.125384	0.091801	0.0912779	0.111514	0.135048	0.0787589	0.130066	0.0837693	0.111262	0.165231	0.0671686	0.0954153	0.0909539	0.109926	0.109662	0.135707	0.123052	0.121834	0.11993	0.0869535	0.0878233	0.0970154	0.151964	0.0302398	0.00692755	0.0300016	0.0408859	0.0603438	0.0283171	0.0247219	0.0328735	0.0272343	0.0414564	0.0226983	0.0403383	0.0288381	0.0552209	0.0360769	0.0304903	0.0297192	0.0522645	0.0355764	0.0334597	3.209201
10390	-15815.04	-15827.28	12.23815	0.126871	0.0879667	0.0947095	0.0829069	0.120246	0.0791394	0.119387	0.0920815	0.124773	0.183726	0.0695734	0.0836557	0.0909351	0.0909533	0.104179	0.122903	0.147711	0.129035	0.118025	0.0877232	0.103578	0.0946289	0.162006	0.0231816	0.0140919	0.0523039	0.0377968	0.0463484	0.0125701	0.034727	0.0335469	0.0304561	0.0412552	0.029552	0.0742009	0.0507841	0.0737284	0.0565791	0.0320445	0.0130842	0.0380269	0.03065	0.0234505	3.265093
10400	-15804.07	-15816.81	12.73803	0.10928	0.119426	0.101466	0.0971058	0.116473	0.101597	0.133713	0.068631	0.0884618	0.152217	0.0707301	0.0860761	0.107812	0.0788513	0.110414	0.129901	0.139758	0.13122	0.117925	0.0943691	0.0826159	0.0940978	0.153256	0.0312706	0.0320524	0.0293588	0.0350384	0.0383191	0.0224222	0.031243	0.0211849	0.0299211	0.0613718	0.0349224	0.040029	0.0344796	0.0737498	0.0436876	0.0198086	0.0138922	0.0463048	0.0535859	0.0370669	3.215105
10410	-15803.4	-15816.1	12.6985	0.13769	0.0923535	0.0975762	0.0895082	0.110591	0.0680872	0.130044	0.0731798	0.12838	0.17368	0.0707301	0.0998197	0.0869273	0.129138	0.107307	0.118531	0.126599	0.112464	0.121746	0.0745258	0.0870225	0.073572	0.153256	0.0255348	0.0176622	0.0373723	0.0278214	0.055754	0.0191285	0.0410533	0.0312574	0.0376843	0.0442112	0.0320601	0.0508094	0.0426204	0.0554744	0.0554687	0.0344317	0.0177574	0.0462384	0.0446694	0.0393209	3.219058
10420	-15802.65	-15815.14	12.49138	0.11557	0.111965	0.0930035	0.113999	0.111946	0.074671	0.116423	0.0743201	0.10208	0.170173	0.0761358	0.0863459	0.073948	0.112362	0.124047	0.127801	0.110983	0.127447	0.106914	0.0782818	0.0981942	0.0781318	0.176094	0.0171083	0.0197112	0.0273973	0.0486876	0.0435261	0.0239836	0.0441004	0.0350481	0.0287053	0.0600537	0.0242877	0.05423	0.0332255	0.0865452	0.0495199	0.0238404	0.0153398	0.0556994	0.0499114	0.0380139	3.23977
10430	-15797.45	-15809.75	12.3011	0.146523	0.0967005	0.105518	0.114495	0.0987634	0.0883387	0.150026	0.0592762	0.0898728	0.170173	0.076136	0.0855355	0.0908074	0.104988	0.112204	0.127801	0.124818	0.11586	0.139502	0.0666817	0.106922	0.0850727	0.176808	0.0260348	0.0239253	0.0416336	0.033404	0.0459761	0.0222446	0.0330876	0.0345108	0.0279683	0.0598916	0.0303765	0.0538319	0.0310043	0.0727817	0.0513468	0.0152055	0.019349	0.0455769	0.0309123	0.0269113	3.258798
10440	-15799.61	-15813.22	13.61068	0.105533	0.0991106	0.0916501	0.108476	0.0947198	0.0964672	0.123064	0.0759411	0.103302	0.199814	0.076136	0.0844084	0.0895651	0.0920794	0.112831	0.129619	0.110461	0.0872597	0.118286	0.0793226	0.0996245	0.089089	0.168695	0.0358425	0.0255522	0.0269256	0.0374584	0.0443676	0.0275055	0.0318428	0.0196402	0.0308243	0.0514018	0.0309172	0.0572726	0.0275926	0.0670616	0.0410387	0.0204458	0.0219447	0.0322318	0.0314908	0.0310291	3.12784
10450	-15807.21	-15819.72	12.51789	0.168773	0.0819266	0.0916501	0.1182	0.100868	0.0792585	0.131341	0.0703791	0.129004	0.16613	0.0766789	0.0753278	0.0943361	0.0953575	0.107261	0.138959	0.128687	0.108113	0.117754	0.0678226	0.0860882	0.0927265	0.175566	0.0200142	0.0187296	0.0501523	0.0355914	0.0477212	0.0252968	0.0337146	0.0244941	0.0186566	0.0472582	0.0343574	0.058572	0.0285645	0.0579379	0.0647012	0.0229462	0.0357288	0.0366235	0.0422814	0.0315687	3.237119
10460	-15805.37	-15818.15	12.77409	0.107251	0.115076	0.10093	0.0986764	0.123339	0.0866772	0.141568	0.0684758	0.0883085	0.15452	0.0773772	0.0801141	0.0966875	0.0985351	0.12174	0.132383	0.119509	0.0973823	0.121332	0.0804489	0.101668	0.0719573	0.171651	0.0413551	0.0236408	0.0337291	0.0273229	0.0466431	0.0216465	0.0331137	0.0448956	0.0390391	0.0595595	0.0226483	0.0381911	0.037397	0.0743267	0.0490651	0.0196219	0.0286908	0.0351527	0.028412	0.0514404	3.211499
10470	-15801.17	-15814.03	12.86518	0.135784	0.092693	0.105675	0.115721	0.100105	0.0880434	0.126489	0.0771243	0.0990483	0.19753	0.0890071	0.0805135	0.122781	0.0885516	0.0997953	0.132481	0.111276	0.0996677	0.107174	0.060771	0.0975596	0.0759905	0.164281	0.025457	0.0171346	0.0364118	0.0215816	0.0448018	0.0173707	0.0319897	0.020458	0.0248329	0.0619558	0.0330647	0.0541246	0.0355667	0.085877	0.0359095	0.0257303	0.0340674	0.0453869	0.0426517	0.0399554	3.20239
